331	sp|C3PFG5|ZUPT_CORA7	31.579	247	160	5	67	306	15	259	3.56e-20	91.3
331	sp|B4SPV6|ZUPT_STRM5	32.540	252	156	6	59	300	9	256	2.49e-19	89.0
331	sp|B2FM90|ZUPT_STRMK	32.540	252	156	6	59	300	9	256	1.12e-18	87.0
331	sp|Q8FTK0|ZUPT_COREF	33.186	226	132	6	95	306	42	262	1.29e-18	87.0
331	sp|Q8ENQ1|ZUPT_OCEIH	29.317	249	161	6	71	306	16	262	1.50e-18	86.7
331	sp|Q8P8Z6|ZUPT_XANCP	34.884	172	99	5	139	300	88	256	9.86e-17	82.0
331	sp|Q8PKQ5|ZUPT_XANAC	32.258	248	146	9	67	300	17	256	3.46e-16	80.5
331	sp|B2UL32|ZUPT_AKKM8	31.481	270	146	10	63	307	13	268	3.90e-16	80.1
331	sp|Q3AU90|ZUPT_CHLCH	30.709	254	157	9	67	306	14	262	4.80e-16	79.7
331	sp|B3QP89|ZUPT_CHLP8	30.588	255	156	10	67	306	14	262	5.20e-16	79.7
331	sp|Q9K1H6|ZUPT_NEIMB	32.143	224	134	8	95	306	45	262	1.44e-15	78.6
331	sp|Q8DRY7|ZUPT_STRMU	31.746	252	161	6	63	306	10	258	1.54e-15	78.2
331	sp|A1KRK6|ZUPT_NEIMF	33.040	227	133	9	95	307	45	266	2.13e-15	78.2
331	sp|Q9JX23|ZUPT_NEIMA	33.040	227	133	9	95	307	45	266	2.13e-15	78.2
331	sp|Q9PIN2|ZUPT_CAMJE	30.712	267	146	11	72	304	21	282	4.06e-13	72.0
331	sp|B7LQB7|ZUPT_ESCF3	33.200	250	147	8	72	310	14	254	8.76e-13	70.5
331	sp|B1HYT6|ZUPT_LYSSC	29.644	253	162	8	67	306	14	263	9.71e-13	70.5
331	sp|P67470|ZUPT_SALTY	35.519	183	104	5	72	249	14	187	1.88e-12	69.3
331	sp|P67471|ZUPT_SALTI	35.519	183	104	5	72	249	14	187	1.88e-12	69.3
331	sp|B4TVS2|ZUPT_SALSV	35.519	183	104	5	72	249	14	187	1.88e-12	69.3
331	sp|C0PYW1|ZUPT_SALPC	35.519	183	104	5	72	249	14	187	1.88e-12	69.3
331	sp|A9N5W7|ZUPT_SALPB	35.519	183	104	5	72	249	14	187	1.88e-12	69.3
331	sp|B4T660|ZUPT_SALNS	35.519	183	104	5	72	249	14	187	1.88e-12	69.3
331	sp|B5REE9|ZUPT_SALG2	35.519	183	104	5	72	249	14	187	1.88e-12	69.3
331	sp|B5QZ27|ZUPT_SALEP	35.519	183	104	5	72	249	14	187	1.88e-12	69.3
331	sp|B5FV58|ZUPT_SALDC	35.519	183	104	5	72	249	14	187	1.88e-12	69.3
331	sp|Q57JS2|ZUPT_SALCH	35.519	183	104	5	72	249	14	187	1.88e-12	69.3
331	sp|B5F683|ZUPT_SALA4	35.519	183	104	5	72	249	14	187	1.88e-12	69.3
331	sp|B4TI40|ZUPT_SALHS	35.519	183	104	5	72	249	14	187	1.93e-12	69.3
331	sp|A4WEI1|ZUPT_ENT38	35.165	182	106	5	72	249	14	187	2.39e-12	69.3
331	sp|B5BG02|ZUPT_SALPK	37.500	160	86	5	95	249	37	187	2.85e-12	68.9
331	sp|Q5PMU9|ZUPT_SALPA	37.500	160	86	5	95	249	37	187	2.85e-12	68.9
331	sp|Q8XMG8|ZUPT_CLOPE	27.734	256	159	6	75	306	26	279	5.02e-12	68.6
331	sp|B7NJQ3|ZUPT_ECO7I	31.481	216	134	6	95	304	37	244	5.43e-12	68.2
331	sp|Q940Q3|ZTP29_ARATH	31.852	270	135	11	62	304	12	259	5.89e-12	68.2
331	sp|A9MPX1|ZUPT_SALAR	34.783	184	104	6	72	249	14	187	7.90e-12	67.8
331	sp|Q9C9Z1|ZTP50_ARATH	33.333	222	135	5	67	287	107	316	9.36e-12	68.9
331	sp|B7N0I9|ZUPT_ECO81	37.107	159	88	5	95	249	37	187	4.60e-11	65.5
331	sp|Q32BU5|ZUPT_SHIDS	34.615	182	107	5	72	249	14	187	4.92e-11	65.5
331	sp|Q3YXK1|ZUPT_SHISS	37.107	159	88	5	95	249	37	187	5.90e-11	65.1
331	sp|B1LF36|ZUPT_ECOSM	37.107	159	88	5	95	249	37	187	5.90e-11	65.1
331	sp|B6I411|ZUPT_ECOSE	37.107	159	88	5	95	249	37	187	5.90e-11	65.1
331	sp|B7ND33|ZUPT_ECOLU	37.107	159	88	5	95	249	37	187	5.90e-11	65.1
331	sp|P0A8H3|ZUPT_ECOLI	37.107	159	88	5	95	249	37	187	5.90e-11	65.1
331	sp|B1ISB7|ZUPT_ECOLC	37.107	159	88	5	95	249	37	187	5.90e-11	65.1
331	sp|P0A8H4|ZUPT_ECOL6	37.107	159	88	5	95	249	37	187	5.90e-11	65.1
331	sp|Q0TD62|ZUPT_ECOL5	37.107	159	88	5	95	249	37	187	5.90e-11	65.1
331	sp|A1AFW5|ZUPT_ECOK1	37.107	159	88	5	95	249	37	187	5.90e-11	65.1
331	sp|A8A4J6|ZUPT_ECOHS	37.107	159	88	5	95	249	37	187	5.90e-11	65.1
331	sp|B1XG45|ZUPT_ECODH	37.107	159	88	5	95	249	37	187	5.90e-11	65.1
331	sp|C4ZQV8|ZUPT_ECOBW	37.107	159	88	5	95	249	37	187	5.90e-11	65.1
331	sp|B7LZI9|ZUPT_ECO8A	37.107	159	88	5	95	249	37	187	5.90e-11	65.1
331	sp|B5YR85|ZUPT_ECO5E	37.107	159	88	5	95	249	37	187	5.90e-11	65.1
331	sp|P0A8H5|ZUPT_ECO57	37.107	159	88	5	95	249	37	187	5.90e-11	65.1
331	sp|B7LGI2|ZUPT_ECO55	37.107	159	88	5	95	249	37	187	5.90e-11	65.1
331	sp|B7MAB7|ZUPT_ECO45	37.107	159	88	5	95	249	37	187	5.90e-11	65.1
331	sp|A7ZRS2|ZUPT_ECO24	37.107	159	88	5	95	249	37	187	5.90e-11	65.1
331	sp|B7UIV3|ZUPT_ECO27	37.107	159	88	5	95	249	37	187	6.62e-11	65.1
590	sp|P55546|Y4LF_SINFN	42.553	141	80	1	1	141	1	140	1.17e-36	144
761	sp|O07614|YHFO_BACSU	42.857	140	80	0	15	154	3	142	3.10e-33	117
790	sp|Q7DFU6|YGHX_ECOLI	61.404	114	39	1	50	163	6	114	2.84e-40	139
790	sp|P46209|USF_AQUPY	32.900	231	125	9	88	303	15	230	2.48e-24	101
790	sp|O67802|DLHH_AQUAE	32.314	229	129	9	88	303	15	230	1.30e-22	97.1
790	sp|P73163|DLHH_SYNY3	28.968	252	151	9	70	303	4	245	2.77e-19	88.2
790	sp|Q8ZAL4|DLHH_YERPE	27.542	236	151	5	81	302	26	255	5.52e-18	85.1
790	sp|F8QQ74|NAAC_BRASZ	30.093	216	133	7	103	303	30	242	7.13e-17	81.6
790	sp|Q8X8L4|DLHH_ECO57	27.962	211	135	5	107	302	57	265	2.31e-16	80.5
790	sp|P56262|DLHH_ECOLI	27.962	211	135	5	107	302	57	265	1.02e-15	79.0
790	sp|Q8Z3B8|DLHH_SALTI	27.488	211	136	5	107	302	57	265	1.28e-15	78.6
790	sp|Q9L6M9|DLHH_SALTY	27.488	211	136	5	107	302	57	265	2.00e-15	78.2
790	sp|P0A114|CLCD_PSEPU	29.439	214	136	6	97	299	19	228	4.71e-15	76.3
790	sp|P0A115|CLCD_PSEKB	29.439	214	136	6	97	299	19	228	4.71e-15	76.3
790	sp|P71505|DLHH_METEA	27.442	215	132	7	107	302	79	288	7.26e-12	68.2
790	sp|P27136|TFDE1_CUPPJ	24.171	211	148	3	98	299	20	227	2.78e-11	65.5
822	sp|P63417|YHBS_ECOLI	31.579	152	95	4	22	165	15	165	5.65e-14	68.9
822	sp|P63418|YHBS_ECOL6	31.579	152	95	4	22	165	15	165	5.65e-14	68.9
822	sp|P63419|YHBS_ECO57	31.579	152	95	4	22	165	15	165	5.65e-14	68.9
822	sp|P39368|YJHQ_ECOLI	30.986	142	89	4	4	143	9	143	6.71e-11	61.2
856	sp|P0AFQ2|YBHS_ECOLI	29.769	346	226	6	17	355	7	342	4.69e-42	154
856	sp|P0AFQ3|YBHS_ECOL6	29.769	346	226	6	17	355	7	342	4.69e-42	154
856	sp|P0AFQ4|YBHS_ECO57	29.769	346	226	6	17	355	7	342	4.69e-42	154
856	sp|P0AFQ1|YBHR_SHIFL	26.361	349	238	6	27	369	11	346	8.98e-34	132
856	sp|P0AFP9|YBHR_ECOLI	26.361	349	238	6	27	369	11	346	8.98e-34	132
856	sp|P0AFQ0|YBHR_ECO57	26.361	349	238	6	27	369	11	346	8.98e-34	132
856	sp|P37624|RBBA_ECOLI	26.685	356	242	7	17	363	539	884	1.60e-30	127
856	sp|Q8T674|ABCGK_DICDI	21.467	368	280	4	16	380	343	704	1.47e-26	115
856	sp|P0AGH2|YHHJ_SHIFL	27.665	394	240	11	16	389	2	370	1.46e-22	101
856	sp|P0AGH1|YHHJ_ECOLI	27.665	394	240	11	16	389	2	370	1.46e-22	101
856	sp|Q55EH8|ABCGN_DICDI	22.157	343	259	6	18	357	316	653	2.80e-17	87.4
858	sp|A1JSL8|Y2891_YERE8	29.605	304	202	4	2	294	5	307	3.25e-24	103
858	sp|Q93AA7|YBHG_YERPE	29.664	327	214	6	2	317	5	326	8.50e-24	102
858	sp|B1JSP3|Y2900_YERPY	29.664	327	214	6	2	317	5	326	8.50e-24	102
858	sp|Q1CFT7|Y2816_YERPN	29.664	327	214	6	2	317	5	326	8.50e-24	102
858	sp|A7FKJ7|Y2812_YERP3	29.664	327	214	6	2	317	5	326	8.50e-24	102
858	sp|Q1C912|Y1093_YERPA	29.664	327	214	6	2	317	5	326	8.50e-24	102
858	sp|B2K8W1|Y1292_YERPB	29.664	327	214	6	2	317	5	326	1.06e-23	102
858	sp|Q66D37|Y1212_YERPS	29.664	327	214	6	2	317	5	326	1.06e-23	102
858	sp|A4W8D7|Y1286_ENT38	30.830	253	172	1	45	294	54	306	1.17e-18	88.2
858	sp|A8AIZ1|Y2332_CITK8	28.413	271	191	1	27	294	36	306	1.53e-16	82.4
858	sp|B5R785|YBHG_SALG2	28.413	271	191	1	27	294	36	306	2.90e-15	78.6
858	sp|A9MIT3|YBHG_SALAR	28.413	271	191	1	27	294	36	306	2.95e-15	78.6
858	sp|Q8ZQP0|YBHG_SALTY	28.044	271	192	1	27	294	36	306	9.25e-15	77.0
858	sp|Q8Z879|YBHG_SALTI	28.044	271	192	1	27	294	36	306	9.25e-15	77.0
858	sp|C0PX06|YBHG_SALPC	28.044	271	192	1	27	294	36	306	9.25e-15	77.0
858	sp|B5QXS4|YBHG_SALEP	28.044	271	192	1	27	294	36	306	9.25e-15	77.0
858	sp|B5FP83|YBHG_SALDC	28.044	271	192	1	27	294	36	306	9.25e-15	77.0
858	sp|Q57RE0|YBHG_SALCH	28.044	271	192	1	27	294	36	306	9.25e-15	77.0
858	sp|B5F095|YBHG_SALA4	28.044	271	192	1	27	294	36	306	9.25e-15	77.0
858	sp|B5BC09|YBHG_SALPK	27.675	271	193	1	27	294	36	306	4.39e-14	75.1
858	sp|Q5PG34|YBHG_SALPA	27.675	271	193	1	27	294	36	306	4.39e-14	75.1
858	sp|B4TQW1|YBHG_SALSV	27.675	271	193	1	27	294	36	306	4.47e-14	75.1
858	sp|A9MSW1|YBHG_SALPB	27.675	271	193	1	27	294	36	306	4.47e-14	75.1
858	sp|B4T074|YBHG_SALNS	27.675	271	193	1	27	294	36	306	4.47e-14	75.1
858	sp|B4TC72|YBHG_SALHS	27.675	271	193	1	27	294	36	306	4.47e-14	75.1
858	sp|Q92V44|Y5573_RHIME	30.717	293	196	2	28	317	40	328	6.43e-13	71.6
858	sp|P37626|YHII_ECOLI	27.622	286	166	6	28	289	41	309	1.93e-11	67.4
923	sp|P05302|MTD1_DESNO	34.314	408	212	15	13	409	4	366	1.62e-53	186
923	sp|P52311|MTX2_XANOR	26.573	429	208	15	13	409	7	360	7.63e-35	136
923	sp|O52702|MTA1_ACEPA	29.535	430	223	17	13	416	8	383	2.74e-34	135
923	sp|P50192|MTHA_HAEPH	39.153	189	90	6	11	195	46	213	2.25e-31	126
923	sp|P50196|MTE8_ECOLX	31.450	407	190	17	11	409	82	407	3.39e-30	124
923	sp|P94147|MTA1_THAGE	28.942	463	223	18	13	410	4	425	4.25e-30	124
923	sp|P29567|MTHT_METTF	29.455	404	188	15	15	410	8	322	1.81e-26	112
923	sp|P34881|DNMT1_ARATH	27.862	463	234	17	13	411	1096	1522	8.17e-26	114
923	sp|Q8EL95|MT36_OCEIH	27.500	480	239	22	4	410	9	452	1.74e-25	111
923	sp|P23737|MTS9_STAAU	28.682	387	184	15	29	407	118	420	1.85e-25	110
923	sp|P09795|MTS1_SALIN	28.638	426	204	17	13	411	78	430	1.61e-24	108
923	sp|P34882|MTAA_SYNP2	35.484	186	109	4	13	197	6	181	4.03e-23	100
923	sp|Q7Y1I7|DNM1A_ORYSJ	27.292	469	249	20	2	410	1084	1520	7.68e-23	105
923	sp|P34906|MTF1_FUSNU	34.921	189	95	5	13	200	4	165	1.53e-21	98.2
923	sp|P45000|MTH5_HAEIN	34.392	189	86	5	13	195	4	160	1.22e-20	95.1
923	sp|P25264|MTC2_HERAU	30.526	190	105	5	12	200	6	169	1.56e-18	90.5
923	sp|P06530|MTBR_BACIU	26.959	434	191	17	13	411	62	404	6.04e-18	89.0
923	sp|P08455|MTP2_NEIGO	29.707	239	119	9	13	244	4	200	5.33e-17	84.7
923	sp|P25265|MTD2_HERAU	23.833	407	235	16	9	410	2	338	6.51e-17	85.1
923	sp|Q27746|DNMT1_PARLI	28.231	294	161	11	13	278	1134	1405	1.46e-16	85.9
923	sp|O33481|MTP1_PSYTA	35.751	193	97	8	11	201	78	245	3.04e-16	83.6
923	sp|D4ZX35|MTAP_ARTPN	31.551	187	96	6	13	198	28	183	4.36e-16	82.4
923	sp|P09915|MTBR_BPRH1	30.180	222	128	6	13	233	7	202	6.91e-16	82.8
923	sp|P19888|MTBA_ANEAE	24.130	460	236	18	12	412	5	410	8.19e-16	82.4
923	sp|P50188|MTN1_LENAE	30.303	198	106	6	13	208	7	174	9.01e-16	82.0
923	sp|P24600|MTD1_HERAU	31.720	186	99	4	13	197	4	162	1.96e-15	80.1
923	sp|P25263|MTC1_HERAU	25.714	455	236	20	12	410	4	412	2.06e-15	81.3
923	sp|Q24K09|DNMT1_BOVIN	33.158	190	106	7	13	195	1139	1314	3.41e-15	81.6
923	sp|P13906|MTB1_LYSSH	26.329	414	215	14	13	409	61	401	7.46e-15	79.3
923	sp|P15446|MTH2_HAEPA	29.255	188	106	6	11	196	33	195	1.11e-14	78.6
923	sp|P31033|MTM4_NEIGO	28.718	195	101	5	11	199	4	166	1.58e-14	77.4
923	sp|P13864|DNMT1_MOUSE	31.579	190	109	6	13	195	1145	1320	1.78e-14	79.3
923	sp|P00476|MTBS_BPSPR	30.928	194	108	6	13	204	7	176	3.43e-14	77.4
923	sp|Q9RLM4|MTD1_NEIMC	28.571	210	123	7	1	198	47	241	4.13e-14	77.0
923	sp|Q9Z330|DNMT1_RAT	31.053	190	110	6	13	195	1147	1322	4.21e-14	78.2
923	sp|P17044|MTBF_BACIU	28.426	197	110	6	11	205	102	269	4.84e-14	77.0
923	sp|P25267|MTG1_HERAU	33.858	127	67	3	13	138	4	114	7.14e-14	71.2
923	sp|Q59606|MTF7_NEIGO	27.723	202	112	6	3	199	9	181	1.72e-13	75.1
923	sp|Q59603|MTB1_NEIGO	28.365	208	113	6	13	214	5	182	1.88e-13	74.3
923	sp|Q59605|MTB5_NEIGO	25.121	414	230	17	12	372	6	392	2.49e-13	74.7
923	sp|P50182|MTN4_NEILA	29.688	192	106	7	12	195	6	176	1.18e-12	72.8
923	sp|O30868|MTH2_HAEAE	28.796	191	103	5	13	200	7	167	2.51e-12	70.9
923	sp|Q57983|MT51_METJA	28.796	191	110	5	13	197	4	174	3.15e-12	70.5
923	sp|P34877|MTSA_LACLC	31.282	195	102	8	6	196	73	239	4.01e-12	70.9
923	sp|P24581|MTNX_NEILA	28.426	197	107	7	13	206	5	170	8.93e-12	69.3
929	sp|O53468|HIGB2_MYCTU	40.541	111	65	1	7	116	81	191	4.20e-20	84.0
929	sp|O53332|HIGB3_MYCTU	46.809	94	48	1	11	104	10	101	2.38e-19	79.7
951	sp|Q9KT48|Y1057_VIBCH	67.073	82	27	0	1	82	1	82	7.26e-36	119
951	sp|P58040|YF7A_PSEAE	63.415	82	30	0	1	82	1	82	1.56e-32	110
951	sp|P0AFT8|YEIW_ECOLI	56.098	82	36	0	1	82	1	82	1.96e-27	97.8
951	sp|P0AFT9|YEIW_ECOL6	56.098	82	36	0	1	82	1	82	1.96e-27	97.8
1036	sp|P58093|PARD_VIBCH	66.667	78	26	0	1	78	1	78	6.74e-32	108
1036	sp|P67299|PARD_MYCBO	49.315	73	36	1	1	72	1	73	2.47e-17	72.0
1036	sp|P9WIJ7|PARD1_MYCTU	49.315	73	36	1	1	72	1	73	2.47e-17	72.0
1036	sp|P9WIJ6|PARD1_MYCTO	49.315	73	36	1	1	72	1	73	2.47e-17	72.0
1036	sp|Q9PBR9|PARD_XYLFA	41.772	79	45	1	1	78	1	79	3.52e-16	69.3
1036	sp|P58091|PARD1_CAUVC	53.425	73	33	1	2	73	3	75	1.64e-15	67.8
1036	sp|P58092|PARD_ECO57	43.836	73	41	0	1	73	1	73	1.65e-13	62.4
1036	sp|P0C2N3|PARD_YEREN	42.857	63	36	0	1	63	1	63	5.91e-11	55.8
1036	sp|A1JUB1|PARD_YERE8	42.857	63	36	0	1	63	1	63	5.91e-11	55.8
1037	sp|P9WHG7|PARE1_MYCTU	36.957	92	58	0	2	93	3	94	7.51e-21	82.0
1037	sp|P9WHG6|PARE1_MYCTO	36.957	92	58	0	2	93	3	94	7.51e-21	82.0
1037	sp|Q9A9T8|PARE1_CAUVC	32.609	92	60	1	1	92	1	90	5.70e-16	69.7
1320	sp|P27278|NADR_ECOLI	27.554	323	177	13	11	308	67	357	3.56e-15	79.7
1320	sp|P24518|NADR_SALTY	27.864	323	176	13	11	308	67	357	4.17e-15	79.3
1320	sp|P44308|NADR_HAEIN	25.806	310	200	9	11	308	61	352	1.56e-14	77.8
1739	sp|P39979|HPA3_YEAST	31.081	148	99	2	3	148	14	160	1.75e-12	64.3
1795	sp|O51040|Y007_BORBU	27.698	278	164	12	6	259	9	273	1.52e-17	83.6
1796	sp|P44152|T1SH_HAEIN	30.400	250	153	6	39	282	29	263	2.06e-12	73.2
2100	sp|Q58577|Y1178_METJA	30.055	366	192	15	1	336	4	335	2.95e-28	115
2100	sp|Q81ST7|BSHA_BACAN	29.097	299	168	10	63	335	77	357	2.72e-22	100
2100	sp|P9WMZ3|PIMB_MYCTU	28.689	244	148	6	113	336	130	367	3.02e-21	97.1
2100	sp|P9WMZ2|PIMB_MYCTO	28.689	244	148	6	113	336	130	367	3.02e-21	97.1
2100	sp|O32272|TUAC_BACSU	25.313	399	230	11	1	348	1	382	8.04e-21	95.9
2100	sp|Q59002|Y1607_METJA	28.523	298	181	10	67	340	84	373	1.71e-18	89.4
2100	sp|Q8NTA6|MSHA_CORGL	30.147	272	160	13	103	352	144	407	1.34e-17	86.7
2100	sp|A4QB40|MSHA_CORGB	30.147	272	160	13	103	352	144	407	1.34e-17	86.7
2100	sp|A7TZT2|MFPS_AGRFC	26.400	250	160	6	106	336	177	421	9.81e-17	84.3
2100	sp|Q8FSH1|MSHA_COREF	29.588	267	156	12	106	349	147	404	3.76e-16	82.4
2100	sp|Q94BX4|PIGA_ARATH	27.090	299	196	10	64	351	87	374	4.46e-16	82.4
2100	sp|A0JZ09|MSHA_ARTS2	26.518	313	179	12	61	336	93	391	5.00e-16	82.0
2100	sp|Q65CC7|KANE_STRKN	30.435	161	104	4	167	326	207	360	2.82e-15	79.7
2100	sp|A4FQ08|MSHA_SACEN	29.817	218	131	6	124	322	177	391	6.74e-15	79.0
2100	sp|Q4JSW2|MSHA_CORJK	28.352	261	161	9	110	349	150	405	1.09e-14	78.2
2100	sp|P87172|GPI3_SCHPO	31.472	197	124	7	145	338	165	353	1.44e-14	77.8
2100	sp|P42982|BSHA_BACSU	29.682	283	155	14	71	327	86	350	1.81e-14	77.4
2100	sp|P9WMY7|MSHA_MYCTU	30.556	216	136	6	147	352	235	446	2.44e-14	77.4
2100	sp|P9WMY6|MSHA_MYCTO	30.556	216	136	6	147	352	235	446	2.44e-14	77.4
2100	sp|C6DT68|MSHA_MYCTK	30.556	216	136	6	147	352	235	446	2.44e-14	77.4
2100	sp|A5WJJ8|MSHA_MYCTF	30.556	216	136	6	147	352	235	446	2.44e-14	77.4
2100	sp|A5TZL4|MSHA_MYCTA	30.556	216	136	6	147	352	235	446	2.44e-14	77.4
2100	sp|C1AKG4|MSHA_MYCBT	30.556	216	136	6	147	352	235	446	2.44e-14	77.4
2100	sp|A1KFW0|MSHA_MYCBP	30.556	216	136	6	147	352	235	446	2.44e-14	77.4
2100	sp|P64708|MSHA_MYCBO	30.556	216	136	6	147	352	235	446	2.44e-14	77.4
2100	sp|B8HCF8|MSHA_PSECP	28.797	316	174	14	56	333	87	389	2.92e-14	77.0
2100	sp|A0R043|PIMB_MYCS2	33.333	144	88	2	177	315	201	341	5.04e-14	75.9
2100	sp|Q47KS6|MSHA_THEFY	26.498	317	180	12	74	351	122	424	1.21e-13	75.1
2100	sp|B1VEI4|MSHA_CORU7	29.167	216	128	7	147	343	190	399	1.62e-13	74.7
2100	sp|C7R101|MSHA_JONDD	27.119	236	149	8	133	349	183	414	1.86e-13	74.3
2100	sp|C8XA09|MSHA_NAKMY	29.317	249	151	9	125	354	193	435	1.88e-13	74.7
2100	sp|C3PK12|MSHA_CORA7	26.627	338	184	15	51	347	88	402	1.91e-13	74.3
2100	sp|D1BD84|MSHA_SANKS	32.065	184	112	6	174	349	238	416	2.27e-13	74.3
2100	sp|A8LZG1|MSHA_SALAI	31.532	222	116	9	147	341	211	423	3.60e-13	73.6
2100	sp|C4LLD6|MSHA_CORK4	28.302	265	154	11	110	348	178	432	4.40e-13	73.6
2100	sp|Q9HTC0|WBPZ_PSEAE	27.888	251	141	10	112	343	127	356	7.47e-13	72.4
2100	sp|D3Q051|MSHA_STANL	28.390	236	146	8	130	347	194	424	7.79e-13	72.8
2100	sp|Q6NJL3|MSHA_CORDI	33.728	169	98	7	161	323	222	382	8.07e-13	72.4
2100	sp|Q9L1I4|Y2592_STRCO	36.196	163	95	5	165	326	207	361	8.83e-13	73.2
2100	sp|B2HQV2|MSHA_MYCMM	29.630	216	138	6	147	352	225	436	1.04e-12	72.4
2100	sp|Q5YP47|MSHA_NOCFA	28.514	249	150	10	123	351	177	417	1.20e-12	72.0
2100	sp|A1SP12|MSHA_NOCSJ	25.078	319	184	13	74	349	143	449	1.35e-12	72.0
2100	sp|A1R8N8|MSHA_PAEAT	27.426	237	158	6	130	355	171	404	2.99e-12	70.9
2100	sp|Q48453|YC07_KLEPN	40.000	80	46	1	228	307	240	317	4.20e-12	70.1
2100	sp|A0QQZ8|MSHA_MYCS2	30.000	230	142	8	133	351	186	407	5.06e-12	70.1
2100	sp|A8LDJ8|MSHA_FRASN	32.955	176	105	6	184	351	257	427	8.64e-12	69.3
2100	sp|A0PVZ1|MSHA_MYCUA	27.848	237	156	7	127	352	201	433	9.26e-12	69.3
2100	sp|Q82G92|MSHA_STRAW	31.875	160	98	5	184	336	282	437	1.10e-11	69.3
2100	sp|P9WMY9|GLGSY_MYCTU	26.136	264	170	7	69	316	104	358	1.49e-11	68.6
2100	sp|P9WMY8|GLGSY_MYCTO	26.136	264	170	7	69	316	104	358	1.49e-11	68.6
2100	sp|C6WPK3|MSHA_ACTMD	31.633	196	115	7	147	326	192	384	1.66e-11	68.6
2100	sp|Q8NNK8|PIMB_CORGL	33.690	187	98	8	150	318	168	346	1.91e-11	68.2
2100	sp|P54138|MSHA_MYCLE	32.484	157	96	4	203	352	245	398	2.05e-11	68.2
2100	sp|B8ZT88|MSHA_MYCLB	32.484	157	96	4	203	352	245	398	2.05e-11	68.2
2100	sp|P37287|PIGA_HUMAN	27.778	270	172	10	58	315	107	365	2.68e-11	68.2
2100	sp|P39862|CAPM_STAAU	32.941	170	98	7	170	334	199	357	3.88e-11	67.4
2100	sp|D6Z995|MSHA_SEGRD	25.101	247	162	7	126	355	201	441	4.46e-11	67.4
2100	sp|C7MSY6|MSHA_SACVD	29.592	196	119	6	147	326	203	395	6.14e-11	67.0
2100	sp|B1MHQ0|MSHA_MYCA9	37.815	119	65	3	202	314	265	380	7.78e-11	66.6
2100	sp|A0LQY9|MSHA_ACIC1	29.412	221	135	9	147	351	217	432	9.26e-11	66.2
